INPUT-MOL-IDX,INPUT-MOL-SMI,GEN-MOL-SMI,LEAVING-FRAG-SMI,INSERTING-FRAG-SMI,PREDICTED-PROB,LOGP,MW,QED,SA
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,Cc1nc(-c2n[nH]c3cc(C#N)ccc23)cc2cnc(N(C)C(=O)c3ccccc3)cc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2c(C)nc([14*])cc2cn1,0.00013775669503957033,4.629800000000003,418.15420919599995,0.4605500445091653,2.817198698917675
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc2nc(-c3n[nH]c4cc(C#N)ccc34)cnc2[nH]1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cnc2[nH]c([14*])cc2n1,0.00013772971578873694,3.6494800000000005,393.1338081000001,0.4855260212690401,2.9416814597938945
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1[nH]nc2nc(-c3n[nH]c4cc(C#N)ccc34)ccc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2c([14*])[nH]nc2n1,0.00013771049270872027,3.6494800000000014,393.1338081,0.48552602126904,2.8555965791572895
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc(-c2nnc(-c3n[nH]c4cc(C#N)ccc34)o2)ccn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(-c2nnc([14*])o2)ccn1,0.00013770985242445022,3.8231800000000025,421.12872272000004,0.46749382367305553,2.7187071518252175
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1nc2cc(-c3n[nH]c4cc(C#N)ccc34)cnc2o1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1nc2cc([16*])cnc2o1,0.00013770746591035277,3.914380000000002,394.11782368800004,0.49641406040198144,2.84566554467453
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1snc2cc(-c3n[nH]c4cc(C#N)ccc34)cnc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1snc2cc([16*])cnc12,0.00013770662189926952,4.382880000000003,410.09498006800004,0.475768357703811,2.9428480380432305
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1nc(-c2ccc(-c3n[nH]c4cc(C#N)ccc34)nc2)n[nH]1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc(-c2n[nH]c([14*])n2)cn1,0.00013769684301223606,3.5582800000000008,420.1447071320001,0.45759057091845623,2.8794118664654142
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)nc2n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2[nH]c([14*])nc2n1,0.00013767088239546865,3.6494800000000014,393.1338081000001,0.48552602126904,2.7896634226586166
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc2ncc(-c3n[nH]c4cc(C#N)ccc34)cc2cn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2ncc([16*])cc2cn1,0.0001376455184072256,4.321380000000002,404.13855913200007,0.4827628686339388,2.697989857448551
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,Cc1nc(N(C)C(=O)c2ccccc2)cc2cnc(-c3n[nH]c4cc(C#N)ccc34)cc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2c(C)nc([14*])cc2cn1,0.00013763965398538858,4.629800000000003,418.15420919600007,0.4605500445091653,2.8305662574461046
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,Cc1cc(N(C)C(=O)c2ccccc2)nc2ccc(-c3n[nH]c4cc(C#N)ccc34)cc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(C)c2cc([16*])ccc2n1,0.00013748175115324557,5.2348000000000035,417.15896022800007,0.43522292337201357,2.5779522106233603
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ncc(-c2ccnc(-c3n[nH]c4cc(C#N)ccc34)c2)o1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(-c2cnc([14*])o2)ccn1,0.00013742652663495392,4.428180000000003,420.13347375200004,0.46034642685204197,2.8361701791205025
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc(-c2cnc(-c3n[nH]c4cc(C#N)ccc34)o2)ccn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(-c2cnc([14*])o2)ccn1,0.00013738864799961448,4.428180000000003,420.13347375200004,0.46034642685204197,2.766035687805367
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ncn2cc(-c3n[nH]c4cc(C#N)ccc34)ccc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ncn2cc([16*])ccc12,0.00013737371773459017,4.025880000000003,392.138559132,0.5019650904032364,2.865659709130764
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cnn2cc(-c3n[nH]c4cc(C#N)ccc34)cnc12,[14*]c1ccc2[nH]c([14*])cc2n1,[16*]c1cnc2c([16*])cnn2c1,0.00013734251842834055,3.4208800000000013,393.13380810000007,0.505850336728003,2.808223634860205
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2cn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2[nH]c([14*])cc2cn1,0.00013728230260312557,4.254480000000002,392.13855913200007,0.4790033628653538,2.7829122290246637
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1nc2ccc(-c3n[nH]c4cc(C#N)ccc34)nc2o1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2nc([14*])oc2n1,0.00013727782061323524,3.914380000000002,394.11782368800004,0.4964140604019815,2.812420451836335
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cnc2oc(-c3n[nH]c4cc(C#N)ccc34)cc2n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cnc2oc([14*])cc2n1,0.00013725270400755107,3.914380000000002,394.11782368800004,0.49641406040198144,2.9132506905631246
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1n[nH]c(-c2ccnc(-c3n[nH]c4cc(C#N)ccc34)c2)n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(-c2nc([14*])n[nH]2)ccn1,0.00013721099821850657,3.5582800000000017,420.14470713200006,0.45759057091845623,2.8767260103860117
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ccc2nc(-c3n[nH]c4cc(C#N)ccc34)sc2n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2nc([14*])sc2n1,0.0001371884864056483,4.382880000000002,410.09498006800004,0.47576835770381104,2.7280464465312946
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cnn2nc(-c3n[nH]c4cc(C#N)ccc34)ccc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2c([16*])cnn2n1,0.0001371699763694778,3.4208800000000013,393.1338081,0.505850336728003,2.8802777462660423
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ccc(-c2n[nH]c(-c3n[nH]c4cc(C#N)ccc34)n2)cn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc(-c2n[nH]c([14*])n2)cn1,0.00013714408851228654,3.5582800000000008,420.14470713200006,0.45759057091845623,2.796160749840105
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ccc2nc(-c3n[nH]c4cc(C#N)ccc34)cn2n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cn2nc([14*])ccc2n1,0.0001370853278785944,3.4208800000000013,393.1338081000001,0.505850336728003,2.8173843775657783
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cnc2nc(-c3n[nH]c4cc(C#N)ccc34)ccc2c1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc2cc([16*])cnc2n1,0.00013707426842302084,4.321380000000003,404.138559132,0.48276286863393875,2.6803467805254737
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1nnn(-c2ccc(-c3n[nH]c4cc(C#N)ccc34)nc2)n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc(-n2nnc([14*])n2)cn1,0.00013707182370126247,2.7488800000000007,421.1399561000001,0.47217327027080874,2.9315850674579718
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc2cc(-c3n[nH]c4cc(C#N)ccc34)[nH]c2nn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2cc([14*])[nH]c2nn1,0.0001370114623568952,3.6494800000000014,393.1338081000001,0.48552602126904004,2.9427541388389873
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1ccn2cc(-c3n[nH]c4cc(C#N)ccc34)ccc12,[14*]c1ccc2[nH]c([14*])cc2n1,[16*]c1ccc2c([16*])ccn2c1,0.00013699743431061506,4.630880000000003,391.14331016400007,0.48702102799943864,2.74561355528461
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1noc(-c2ccc(-c3n[nH]c4cc(C#N)ccc34)nc2)n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc(-c2nc([14*])no2)cn1,0.0001368988596368581,3.8231800000000025,421.1287227200001,0.46749382367305553,2.783913603438121
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1nc2ccc(-c3n[nH]c4cc(C#N)ccc34)cc2s1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1nc2ccc([16*])cc2s1,0.0001368769007967785,4.987880000000002,409.09973110000004,0.4549118449899352,2.5028236348602064
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc(-c2ccc(-c3n[nH]c4cc(C#N)ccc34)nc2)[nH]n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ccc(-c2cc([14*])n[nH]2)cn1,0.00013685791054740548,4.163280000000003,419.1494581640001,0.45385051370278173,2.8102451170857616
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cn2cc(-c3n[nH]c4cc(C#N)ccc34)sc2n1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cn2cc([14*])sc2n1,0.0001368567463941872,4.087380000000002,398.09498006800004,0.4956284223774393,3.0229550314113354
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,Cc1cc(-c2n[nH]c3cc(C#N)ccc23)cc2cnc(N(C)C(=O)c3ccccc3)nc12,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1ncc2cc([16*])cc(C)c2n1,0.00013680802658200264,4.629800000000003,418.154209196,0.4605500445091653,2.751012578516338
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cnc2cc(-c3n[nH]c4cc(C#N)ccc34)ncc2c1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc2ncc([16*])cc2cn1,0.00013679265975952148,4.321380000000002,404.13855913200007,0.4827628686339388,2.707089857448551
0,CN(C(=O)c1ccccc1)c1ccc2[nH]c(-c3n[nH]c4cc(C#N)ccc34)cc2n1,CN(C(=O)c1ccccc1)c1cc(-c2nc(-c3n[nH]c4cc(C#N)ccc34)n[nH]2)ccn1,[14*]c1ccc2[nH]c([14*])cc2n1,[14*]c1cc(-c2nc([14*])n[nH]2)ccn1,0.00013678746472578496,3.5582800000000008,420.1447071320001,0.45759057091845623,2.8371676977309246
